Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
886;DEATH;Suicide;2;5;-295,49;0,1150;0,00;10;1;2;2
887;DEATH;Suicide;2;5;-295,49;0,1144;0,00;9;1;2;2
888;DEATH;Suicide;2;5;-302,39;0,1138;0,00;6;0;1;2
889;DEATH;Suicide;2;5;-302,44;0,1133;0,20;10;0;1;2
890;DEATH;Suicide;2;8;-290,72;0,1127;0,13;14;2;2;4
891;DEATH;Suicide;2;5;-295,39;0,1121;0,00;13;1;1;2
892;DEATH;Suicide;2;5;-302,39;0,1116;0,00;11;0;2;2
893;DEATH;Suicide;2;5;-302,39;0,1110;0,00;13;0;2;2
894;DEATH;Suicide;2;8;-297,72;0,1105;0,13;9;1;2;4
895;DEATH;Suicide;2;5;-295,49;0,1099;0,00;15;1;1;2
896;DEATH;Suicide;2;5;-302,49;0,1094;0,00;13;0;2;2
897;DEATH;Suicide;2;4;-302,43;0,1088;0,25;11;0;1;2
898;DEATH;Suicide;2;7;-295,96;0,1083;0,14;9;1;2;2
899;DEATH;Suicide;2;5;-295,44;0,1077;0,00;11;1;1;2
900;DEATH;Suicide;2;14;-300,08;0,1072;0,07;12;1;2;2
901;DEATH;Suicide;2;22;-308,46;0,1067;0,09;13;1;2;4
902;DEATH;Suicide;2;14;-296,13;0,1061;0,00;13;2;1;2
903;DEATH;Suicide;2;4;-302,43;0,1056;0,00;12;0;2;2
904;DEATH;Suicide;2;4;-302,43;0,1051;0,25;13;0;2;2
905;WIN;None;2;66;-314,05;0,1045;0,09;11;3;3;6
906;DEATH;Suicide;2;34;-297,68;0,1040;0,06;8;1;1;2
907;DEATH;Suicide;2;4;-302,43;0,1035;0,50;13;0;2;2
908;DEATH;Suicide;2;29;-310,28;0,1030;0,17;12;1;2;4
909;DEATH;Suicide;2;6;-302,90;0,1025;0,17;7;0;2;2
910;DEATH;Suicide;2;5;-295,39;0,1019;0,00;13;1;1;2
911;DEATH;Suicide;2;4;-302,43;0,1014;0,25;12;0;1;2
912;DEATH;Suicide;2;26;-303,75;0,1009;0,08;12;0;1;2
913;DEATH;Suicide;2;5;-295,39;0,1004;0,00;12;1;1;2
914;DEATH;Suicide;2;7;-302,56;0,0999;0,00;12;0;1;2
915;DEATH;Suicide;2;29;-325,73;0,0994;0,07;16;1;2;2
916;DEATH;Suicide;2;73;-358,97;0,0989;0,08;11;2;3;6
917;DEATH;Suicide;2;5;-295,39;0,0984;0,00;14;1;1;2
918;DEATH;Suicide;2;5;-295,39;0,0979;0,00;9;1;1;2
919;DEATH;Suicide;2;5;-295,39;0,0975;0,00;11;1;2;2
920;DEATH;Suicide;2;5;-302,39;0,0970;0,20;12;0;1;2
921;DEATH;Suicide;2;5;-295,49;0,0965;0,00;10;1;1;2
922;DEATH;Suicide;2;6;-295,45;0,0960;0,00;12;1;2;2
923;DEATH;Suicide;2;5;-295,49;0,0955;0,40;16;1;2;2
924;DEATH;Suicide;2;29;-323,83;0,0950;0,03;12;1;1;2
925;DEATH;Suicide;2;7;-295,51;0,0946;0,00;11;1;2;2
926;DEATH;Suicide;2;6;-302,50;0,0941;0,00;15;0;2;2
927;DEATH;Suicide;2;5;-302,44;0,0936;0,40;8;0;2;2
928;DEATH;Suicide;2;14;-299,18;0,0932;0,07;13;1;1;2
929;DEATH;Suicide;2;10;-297,09;0,0927;0,20;8;1;2;2
930;DEATH;Suicide;2;4;-302,38;0,0922;0,25;12;0;1;2
931;DEATH;Suicide;2;5;-302,49;0,0918;0,00;15;0;2;2
932;DEATH;Suicide;2;14;-299,33;0,0913;0,21;14;1;1;2
933;DEATH;Suicide;2;5;-302,49;0,0908;0,20;14;0;2;2
934;DEATH;Suicide;2;7;-303,01;0,0904;0,14;7;0;2;2
935;DEATH;Suicide;2;5;-302,44;0,0899;0,40;11;0;1;2
936;DEATH;Suicide;2;41;-362,45;0,0895;0,07;12;1;1;2
937;DEATH;Suicide;2;7;-295,51;0,0890;0,14;12;1;2;2
938;DEATH;Suicide;2;7;-303,01;0,0886;0,14;6;0;2;2
939;DEATH;Suicide;2;10;-297,84;0,0882;0,00;10;1;2;4
940;DEATH;Suicide;2;5;-295,49;0,0877;0,00;11;1;1;2
941;DEATH;Suicide;2;5;-295,39;0,0873;0,00;10;1;1;2
942;DEATH;Suicide;2;9;-297,53;0,0868;0,00;11;1;1;2
943;DEATH;Suicide;2;5;-295,49;0,0864;0,00;10;1;1;2
944;DEATH;Suicide;2;7;-295,51;0,0860;0,00;13;1;2;2
945;DEATH;Suicide;2;5;-295,44;0,0855;0,20;7;1;1;2
946;DEATH;Suicide;2;7;-295,61;0,0851;0,14;12;1;1;2
947;DEATH;Suicide;2;9;-285,78;0,0847;0,00;13;3;2;4
948;DEATH;Suicide;2;7;-295,56;0,0843;0,29;6;1;1;2
949;DEATH;Suicide;2;11;-295,85;0,0838;0,09;12;1;2;2
950;DEATH;Suicide;2;9;-295,73;0,0834;0,00;14;1;1;2
951;DEATH;Suicide;2;5;-295,44;0,0830;0,40;13;1;1;2
952;DEATH;Suicide;2;5;-295,39;0,0826;0,00;10;1;2;2
953;DEATH;Suicide;2;32;-304,06;0,0822;0,06;10;0;1;2
954;DEATH;Suicide;2;11;-298,40;0,0818;0,18;12;1;3;4
955;DEATH;Suicide;2;5;-295,49;0,0814;0,00;12;1;2;2
956;DEATH;Suicide;2;72;-299,86;0,0810;0,07;14;1;1;2
957;DEATH;Suicide;2;5;-302,49;0,0805;0,20;11;0;2;2
958;DEATH;Suicide;2;16;-296,15;0,0801;0,19;16;1;1;2
959;DEATH;Suicide;2;31;-303,80;0,0797;0,10;8;1;4;6
960;WIN;None;2;156;-405,40;0,0793;0,08;7;1;3;4
961;DEATH;Suicide;2;7;-295,51;0,0790;0,00;11;1;1;2
962;DEATH;Suicide;2;10;-296,39;0,0786;0,10;12;1;2;4
963;DEATH;Suicide;2;5;-295,39;0,0782;0,00;13;1;1;2
964;DEATH;Suicide;2;24;-314,68;0,0778;0,08;15;1;2;2
965;DEATH;Suicide;2;8;-302,62;0,0774;0,13;7;0;2;2
966;DEATH;Suicide;2;5;-295,39;0,0770;0,00;11;1;1;2
967;DEATH;Suicide;2;10;-298,84;0,0766;0,10;9;1;2;4
968;DEATH;Suicide;2;19;-286,38;0,0762;0,00;10;3;2;4
969;DEATH;Suicide;2;19;-296,28;0,0758;0,05;10;1;1;2
970;DEATH;Suicide;2;8;-304,72;0,0755;0,25;11;0;3;4
971;DEATH;Suicide;2;6;-302,55;0,0751;0,00;10;0;1;2
972;DEATH;Suicide;2;41;-297,75;0,0747;0,10;9;3;4;8
973;DEATH;Suicide;2;356;-765,10;0,0743;0,05;10;4;4;8
974;DEATH;Suicide;2;22;-317,96;0,0740;0,09;12;0;1;2
975;DEATH;Suicide;2;10;-297,89;0,0736;0,00;11;1;2;4
976;DEATH;Suicide;2;5;-295,39;0,0732;0,20;13;1;2;2
977;DEATH;Suicide;2;4;-302,43;0,0729;0,00;5;0;1;2
978;DEATH;Suicide;2;5;-302,39;0,0725;0,00;12;0;2;2
979;DEATH;Suicide;2;7;-302,51;0,0721;0,00;12;0;1;2
980;DEATH;Suicide;2;5;-302,39;0,0718;0,20;11;0;2;2
981;DEATH;Suicide;2;26;-291,85;0,0714;0,00;13;2;2;4
982;DEATH;Suicide;2;5;-295,39;0,0711;0,00;12;1;1;2
983;DEATH;Suicide;2;5;-302,39;0,0707;0,00;11;0;2;2
984;DEATH;Suicide;2;5;-302,39;0,0704;0,00;7;0;2;2
985;DEATH;Suicide;2;8;-290,72;0,0700;0,00;10;2;2;4
986;DEATH;Suicide;2;17;-298,81;0,0697;0,12;7;1;2;4
987;DEATH;Suicide;2;25;-302,59;0,0693;0,00;13;2;7;14
988;DEATH;Suicide;2;13;-300,22;0,0690;0,08;12;1;3;6
989;DEATH;Suicide;2;20;-291,04;0,0686;0,20;7;3;4;8
990;DEATH;Suicide;2;6;-290,55;0,0683;0,00;11;2;1;2
991;DEATH;Suicide;2;5;-295,44;0,0679;0,20;9;1;1;2
992;DEATH;Suicide;2;20;-301,99;0,0676;0,15;10;1;3;6
993;DEATH;Suicide;2;29;-303,93;0,0673;0,07;9;0;1;2
994;DEATH;Suicide;2;7;-302,61;0,0669;0,00;9;0;2;2
995;DEATH;Suicide;2;8;-290,77;0,0666;0,00;10;2;2;4
996;DEATH;Suicide;2;86;-369,90;0,0662;0,07;13;3;4;8
997;DEATH;Suicide;2;10;-290,89;0,0659;0,10;17;2;2;4
998;DEATH;Suicide;2;8;-290,72;0,0656;0,00;11;2;2;4
999;DEATH;Suicide;2;5;-295,44;0,0653;0,20;11;1;1;2
1000;DEATH;Suicide;2;5;-295,44;0,0649;0,00;14;1;1;2
1001;DEATH;Suicide;2;4;-302,38;0,0646;0,00;11;0;2;2
1002;DEATH;Suicide;2;7;-295,51;0,0643;0,14;10;1;2;2
1003;DEATH;Suicide;2;11;-285,90;0,0640;0,09;12;3;2;4
1004;DEATH;Suicide;2;10;-305,99;0,0636;0,10;11;0;1;2
1005;DEATH;Suicide;2;50;-343,84;0,0633;0,10;8;3;4;6
1006;DEATH;Suicide;2;7;-296,41;0,0630;0,00;16;1;1;2
1007;DEATH;Suicide;2;5;-295,44;0,0627;0,00;15;1;1;2
1008;DEATH;Suicide;2;7;-295,51;0,0624;0,00;11;1;1;2
1009;DEATH;Suicide;2;6;-295,90;0,0621;0,00;9;1;1;2
1010;DEATH;Suicide;2;4;-302,38;0,0618;0,00;13;0;2;2
1011;DEATH;Suicide;2;5;-302,39;0,0614;0,20;9;0;2;2
1012;DEATH;Suicide;2;7;-302,51;0,0611;0,00;8;0;1;2
1013;DEATH;Suicide;2;25;-330,24;0,0608;0,08;11;0;1;2
1014;DEATH;Suicide;2;4;-302,43;0,0605;0,25;15;0;1;2
1015;DEATH;Suicide;2;12;-291,01;0,0602;0,25;14;2;2;4
1016;DEATH;Suicide;2;5;-302,44;0,0599;0,20;10;0;1;2
1017;DEATH;Suicide;2;5;-295,49;0,0596;0,20;10;1;1;2
1018;WIN;None;2;34;215,17;0,0593;0,06;8;1;1;2
1019;DEATH;Suicide;2;39;-340,83;0,0590;0,05;11;2;3;4
1020;DEATH;Suicide;2;4;-302,33;0,0587;0,00;14;0;2;2
1021;DEATH;Suicide;2;11;-285,90;0,0584;0,09;13;3;2;4
1022;DEATH;Suicide;2;24;-312,23;0,0582;0,00;12;1;3;6
1023;DEATH;Suicide;2;30;-296,89;0,0579;0,10;11;1;1;2
1024;DEATH;Suicide;2;8;-290,72;0,0576;0,00;14;2;2;4
1025;DEATH;Suicide;2;5;-302,44;0,0573;0,00;14;0;2;2
1026;DEATH;Suicide;2;6;-295,45;0,0570;0,00;14;1;1;2
1027;DEATH;Suicide;2;6;-302,50;0,0567;0,00;12;0;1;2
1028;DEATH;Suicide;2;5;-295,49;0,0564;0,00;13;1;1;2
1029;DEATH;Suicide;2;7;-295,51;0,0561;0,29;12;1;1;2
1030;DEATH;Suicide;2;7;-296,51;0,0559;0,00;10;1;1;2
1031;DEATH;Suicide;2;382;-634,16;0,0556;0,06;13;5;6;12
1032;DEATH;Suicide;2;8;-290,82;0,0553;0,00;12;2;2;4
1033;DEATH;Suicide;2;8;-290,82;0,0550;0,13;15;2;2;4
1034;DEATH;Suicide;2;7;-302,56;0,0548;0,00;14;0;1;2
1035;DEATH;Suicide;2;6;-295,90;0,0545;0,33;16;1;1;2
1036;DEATH;Suicide;2;5;-295,39;0,0542;0,20;13;1;1;2
1037;DEATH;Suicide;2;110;-491,59;0,0539;0,04;13;4;5;8
1038;DEATH;Suicide;2;114;-497,48;0,0537;0,04;9;1;2;4
1039;DEATH;Suicide;2;5;-302,44;0,0534;0,20;12;0;1;2
1040;DEATH;Suicide;2;5;-302,44;0,0531;0,00;11;0;1;2
1041;DEATH;Suicide;2;8;-290,77;0,0529;0,00;15;2;2;4
1042;DEATH;Suicide;2;7;-302,56;0,0526;0,00;8;0;2;2
1043;DEATH;Suicide;2;7;-302,56;0,0523;0,00;10;0;2;2
1044;DEATH;Suicide;2;5;-302,44;0,0521;0,00;7;0;1;2
1045;DEATH;Suicide;2;5;-295,49;0,0518;0,00;11;1;1;2
1046;DEATH;Suicide;2;7;-295,61;0,0516;0,00;11;1;1;2
1047;DEATH;Suicide;2;5;-295,49;0,0513;0,00;7;1;1;2
1048;DEATH;Suicide;2;5;-295,49;0,0510;0,00;14;1;1;2
1049;DEATH;Suicide;2;13;-295,97;0,0508;0,15;12;1;1;2
1050;DEATH;Suicide;2;10;-296,24;0,0505;0,10;12;1;1;2
1051;DEATH;Suicide;2;5;-302,49;0,0503;0,00;13;0;2;2
1052;DEATH;Suicide;2;34;-292,38;0,0500;0,06;11;2;2;4
1053;DEATH;Suicide;2;66;-324,05;0,0500;0,11;9;3;4;6
1054;DEATH;Suicide;2;10;-304,89;0,0500;0,00;7;0;3;4
1055;DEATH;Suicide;2;5;-295,49;0,0500;0,00;13;1;1;2
1056;DEATH;Suicide;2;10;-298,24;0,0500;0,00;11;1;1;2
1057;DEATH;Suicide;2;105;-563,69;0,0500;0,04;9;0;2;4
1058;DEATH;Suicide;2;4;-302,43;0,0500;0,00;10;0;2;2
1059;DEATH;Suicide;2;9;-297,53;0,0500;0,00;14;1;1;2
1060;WIN;None;2;119;237,02;0,0500;0,03;9;2;3;6
1061;DEATH;Suicide;2;7;-295,51;0,0500;0,00;12;1;1;2
1062;DEATH;Suicide;2;44;-290,93;0,0500;0,07;8;3;3;6
1063;DEATH;Suicide;2;22;-286,41;0,0500;0,09;9;4;4;8
1064;DEATH;Suicide;2;13;-293,17;0,0500;0,00;11;2;3;6
1065;DEATH;Suicide;2;9;-298,23;0,0500;0,00;11;1;2;4
1066;DEATH;Suicide;2;5;-302,49;0,0500;0,00;9;0;2;2
1067;DEATH;Suicide;2;10;-297,04;0,0500;0,10;12;1;1;2
1068;DEATH;Suicide;2;4;-302,43;0,0500;0,00;15;0;2;2
1069;DEATH;Suicide;2;10;-297,89;0,0500;0,00;16;1;2;4
1070;DEATH;Suicide;2;5;-302,49;0,0500;0,00;10;0;2;2
1071;DEATH;Suicide;2;9;-292,83;0,0500;0,00;11;2;2;4
1072;DEATH;Suicide;2;29;-294,03;0,0500;0,10;10;2;3;4
1073;DEATH;Suicide;2;4;-302,38;0,0500;0,00;14;0;2;2
1074;DEATH;Suicide;2;21;-292,95;0,0500;0,00;12;2;2;4
1075;DEATH;Suicide;2;4;-302,38;0,0500;0,00;10;0;2;2
1076;DEATH;Suicide;2;62;-409,91;0,0500;0,03;14;1;2;2
1077;DEATH;Suicide;2;6;-295,55;0,0500;0,00;7;1;2;2
1078;DEATH;Suicide;2;5;-302,44;0,0500;0,00;16;0;2;2
1079;DEATH;Suicide;2;5;-302,49;0,0500;0,00;10;0;2;2
1080;DEATH;Suicide;2;31;-323,45;0,0500;0,03;14;2;2;4
1081;DEATH;Suicide;2;5;-302,49;0,0500;0,00;10;0;2;2
1082;DEATH;Suicide;2;23;-318,57;0,0500;0,13;13;0;1;2
1083;DEATH;Suicide;2;58;-305,97;0,0500;0,02;12;1;1;2
1084;DEATH;Suicide;2;11;-298,40;0,0500;0,00;12;1;2;2
1085;DEATH;Suicide;2;10;-297,89;0,0500;0,00;11;1;2;4
1086;DEATH;Suicide;2;6;-295,50;0,0500;0,00;11;1;2;2
1087;DEATH;Suicide;2;6;-290,50;0,0500;0,00;12;2;1;2
1088;DEATH;Suicide;2;8;-295,62;0,0500;0,00;11;1;1;2
1089;DEATH;Suicide;2;5;-302,49;0,0500;0,00;13;0;2;2
1090;DEATH;Suicide;2;8;-297,72;0,0500;0,00;9;1;2;4
1091;DEATH;Suicide;2;19;-293,83;0,0500;0,05;12;2;1;2
1092;DEATH;Suicide;2;7;-295,61;0,0500;0,00;16;1;2;2
1093;DEATH;Suicide;2;7;-296,01;0,0500;0,14;12;1;1;2
1094;DEATH;Suicide;2;9;-285,78;0,0500;0,11;13;3;2;4
1095;DEATH;Suicide;2;5;-295,39;0,0500;0,00;12;1;1;2
1096;DEATH;Suicide;2;5;-295,39;0,0500;0,00;11;1;1;2
1097;DEATH;Suicide;2;105;-631,74;0,0500;0,02;12;1;3;4
1098;DEATH;Suicide;2;6;-295,50;0,0500;0,00;8;1;2;2
1099;DEATH;Suicide;2;4;-302,38;0,0500;0,00;11;0;2;2
1100;DEATH;Suicide;2;8;-297,77;0,0500;0,00;9;1;2;4
1101;DEATH;Suicide;2;9;-291,23;0,0500;0,11;17;2;2;4
1102;DEATH;Suicide;2;36;-342,40;0,0500;0,03;9;1;1;2
1103;DEATH;Suicide;2;8;-296,92;0,0500;0,13;11;1;1;2
1104;DEATH;Suicide;2;77;-520,16;0,0500;0,05;12;1;2;2
1105;DEATH;Suicide;2;5;-295,44;0,0500;0,20;12;1;1;2
1106;DEATH;Suicide;2;8;-290,72;0,0500;0,00;13;2;2;4
1107;DEATH;Suicide;2;14;-292,88;0,0500;0,07;15;2;2;4
1108;DEATH;Suicide;2;65;-297,29;0,0500;0,06;11;2;3;6
1109;DEATH;Suicide;2;7;-296,01;0,0500;0,14;12;1;1;2
1110;DEATH;Suicide;2;20;-305,84;0,0500;0,10;9;1;3;4
1111;DEATH;Suicide;2;8;-290,72;0,0500;0,00;16;2;2;4
1112;DEATH;Suicide;2;48;-309,12;0,0500;0,04;13;3;4;8
1113;DEATH;Suicide;2;4;-302,38;0,0500;0,00;10;0;1;2
1114;DEATH;Suicide;2;10;-290,94;0,0500;0,00;14;2;3;4
1115;DEATH;Suicide;2;14;-301,38;0,0500;0,07;7;1;2;4
1116;DEATH;Suicide;2;5;-295,39;0,0500;0,00;10;1;1;2
1117;DEATH;Suicide;2;52;-300,46;0,0500;0,02;12;1;2;4
1118;DEATH;Suicide;2;10;-293,29;0,0500;0,10;13;2;2;4
1119;WIN;None;2;97;193,34;0,0500;0,10;7;1;3;4
1120;DEATH;Suicide;2;11;-297,95;0,0500;0,09;10;1;3;4
1121;DEATH;Suicide;2;5;-302,49;0,0500;0,00;12;0;2;2
1122;DEATH;Suicide;2;32;-302,21;0,0500;0,03;9;1;3;6
1123;DEATH;Suicide;2;5;-295,39;0,0500;0,00;12;1;1;2
1124;DEATH;Suicide;2;19;-286,53;0,0500;0,21;12;3;3;6
1125;DEATH;Suicide;2;22;-310,96;0,0500;0,05;15;1;1;2
1126;DEATH;Suicide;2;8;-296,92;0,0500;0,00;13;1;1;2
1127;DEATH;Suicide;2;5;-295,39;0,0500;0,00;9;1;1;2
1128;DEATH;Suicide;2;5;-302,44;0,0500;0,20;7;0;1;2
1129;DEATH;Suicide;2;19;-291,08;0,0500;0,11;14;3;2;4
1130;DEATH;Suicide;2;14;-291,98;0,0500;0,07;13;2;2;4
1131;DEATH;Suicide;2;23;-303,67;0,0500;0,00;13;2;3;6
1132;DEATH;Suicide;2;9;-285,78;0,0500;0,00;10;3;2;4
1133;DEATH;Suicide;2;4;-302,38;0,0500;0,25;8;0;1;2
1134;DEATH;Suicide;2;11;-293,15;0,0500;0,00;15;2;4;6
1135;DEATH;Suicide;2;9;-291,23;0,0500;0,11;10;2;3;4
1136;DEATH;Suicide;2;9;-302,73;0,0500;0,00;9;0;2;2
1137;DEATH;Suicide;2;15;-296,89;0,0500;0,07;14;1;1;2
1138;DEATH;Suicide;2;16;-293,40;0,0500;0,00;9;2;3;6
1139;DEATH;Suicide;2;11;-293,10;0,0500;0,00;11;2;3;6
1140;DEATH;Suicide;2;11;-299,30;0,0500;0,00;11;1;2;4
1141;DEATH;Suicide;2;5;-302,49;0,0500;0,20;16;0;2;2
1142;DEATH;Suicide;2;5;-302,49;0,0500;0,00;11;0;1;2
1143;DEATH;Suicide;2;92;-304,26;0,0500;0,04;15;2;3;4
1144;DEATH;Suicide;2;10;-290,89;0,0500;0,00;11;2;2;4
1145;DEATH;Suicide;2;28;-314,92;0,0500;0,11;17;1;2;4
1146;DEATH;Suicide;2;21;-302,85;0,0500;0,00;15;2;2;4
1147;DEATH;Suicide;2;4;-302,38;0,0500;0,00;11;0;1;2
1148;DEATH;Suicide;2;41;-299,40;0,0500;0,02;12;1;1;2
1149;DEATH;Suicide;2;11;-293,35;0,0500;0,09;11;2;1;2
1150;DEATH;Suicide;2;14;-296,13;0,0500;0,00;15;2;1;2
1151;DEATH;Suicide;2;41;-294,90;0,0500;0,05;12;2;4;6
1152;DEATH;Suicide;2;6;-295,50;0,0500;0,00;11;1;2;2
1153;DEATH;Suicide;2;5;-302,44;0,0500;0,20;10;0;1;2
1154;DEATH;Suicide;2;7;-302,61;0,0500;0,14;9;0;2;2
1155;DEATH;Suicide;2;5;-302,49;0,0500;0,20;12;0;1;2
1156;DEATH;Suicide;2;20;-299,79;0,0500;0,05;12;2;3;6
1157;DEATH;Suicide;2;98;-530,97;0,0500;0,05;15;2;1;2
1158;DEATH;Suicide;2;5;-302,39;0,0500;0,00;10;0;2;2
1159;DEATH;Suicide;2;5;-295,39;0,0500;0,00;9;1;2;2
1160;DEATH;Suicide;2;28;-294,32;0,0500;0,11;13;3;4;8
1161;DEATH;Suicide;2;10;-290,84;0,0500;0,00;12;2;3;4
1162;DEATH;Suicide;2;8;-290,72;0,0500;0,00;10;2;3;4
1163;WIN;None;2;116;-282,65;0,0500;0,03;9;2;2;4
1164;DEATH;Suicide;2;5;-295,39;0,0500;0,00;9;1;2;2
1165;DEATH;Suicide;2;5;-302,44;0,0500;0,00;10;0;2;2
1166;DEATH;Suicide;2;6;-290,45;0,0500;0,00;13;2;1;2
1167;DEATH;Suicide;2;5;-295,44;0,0500;0,00;9;1;1;2
1168;DEATH;Suicide;2;9;-297,58;0,0500;0,11;13;1;1;2
1169;DEATH;Suicide;2;6;-295,50;0,0500;0,00;9;1;1;2
1170;DEATH;Suicide;2;6;-290,45;0,0500;0,00;14;2;2;2
1171;DEATH;Suicide;2;5;-302,44;0,0500;0,00;17;0;1;2
1172;DEATH;Suicide;2;7;-295,61;0,0500;0,29;16;1;1;2
1173;DEATH;Suicide;2;9;-292,78;0,0500;0,00;11;2;2;4
1174;DEATH;Suicide;2;42;-337,06;0,0500;0,02;9;2;4;6
1175;DEATH;Suicide;2;5;-295,39;0,0500;0,20;17;1;1;2
1176;DEATH;Suicide;2;5;-295,39;0,0500;0,00;10;1;1;2
1177;DEATH;Suicide;2;5;-302,44;0,0500;0,00;12;0;1;2
1178;DEATH;Suicide;2;5;-302,39;0,0500;0,00;16;0;2;2
1179;DEATH;Suicide;2;6;-295,90;0,0500;0,17;9;1;1;2
1180;DEATH;Suicide;2;5;-295,39;0,0500;0,00;14;1;1;2
1181;DEATH;Suicide;2;17;-299,76;0,0500;0,00;14;2;1;2
1182;DEATH;Suicide;2;5;-295,39;0,0500;0,20;13;1;1;2
1183;DEATH;Suicide;2;11;-299,05;0,0500;0,09;13;1;1;2
1184;DEATH;Suicide;2;11;-298,75;0,0500;0,00;10;1;1;2
1185;DEATH;Suicide;2;264;-1059,53;0,0500;0,03;13;2;1;2
1186;DEATH;Suicide;2;6;-290,55;0,0500;0,17;12;2;1;2
1187;DEATH;Suicide;2;7;-295,61;0,0500;0,00;11;1;1;2
1188;DEATH;Suicide;2;9;-292,08;0,0500;0,00;10;2;2;2
1189;DEATH;Suicide;2;8;-297,77;0,0500;0,00;16;1;3;4
1190;DEATH;Suicide;2;8;-297,77;0,0500;0,00;11;1;3;4
1191;DEATH;Suicide;2;5;-295,44;0,0500;0,40;16;1;1;2
1192;DEATH;Suicide;2;5;-302,44;0,0500;0,20;11;0;1;2
1193;DEATH;Suicide;2;5;-295,39;0,0500;0,20;14;1;1;2
1194;DEATH;Suicide;2;41;-338,75;0,0500;0,07;10;1;1;2
1195;DEATH;Suicide;2;5;-295,39;0,0500;0,00;8;1;2;2
1196;DEATH;Suicide;2;5;-295,39;0,0500;0,00;10;1;1;2
1197;DEATH;Suicide;2;5;-295,44;0,0500;0,20;13;1;1;2
1198;DEATH;Suicide;2;77;-438,26;0,0500;0,05;9;1;2;4
1199;DEATH;Suicide;2;21;-292,95;0,0500;0,05;12;2;2;4
1200;DEATH;Suicide;2;5;-302,44;0,0500;0,00;14;0;1;2
1201;DEATH;Suicide;2;7;-295,56;0,0500;0,14;9;1;1;2
1202;DEATH;Suicide;2;13;-293,27;0,0500;0,00;14;2;2;4
1203;DEATH;Suicide;2;13;-295,07;0,0500;0,08;10;2;1;2
1204;DEATH;Suicide;2;12;-297,16;0,0500;0,17;13;1;1;2
1205;DEATH;Suicide;2;47;-352,96;0,0500;0,02;15;3;2;4
1206;DEATH;Suicide;2;99;-415,18;0,0500;0,05;9;0;2;2
1207;DEATH;Suicide;2;6;-290,50;0,0500;0,00;11;2;1;2
1208;DEATH;Suicide;2;58;-369,22;0,0500;0,03;12;2;2;2
1209;DEATH;Suicide;2;55;-322,24;0,0500;0,04;10;3;2;4
1210;DEATH;Suicide;2;4;-302,43;0,0500;0,00;14;0;1;2
1211;DEATH;Suicide;2;44;-372,93;0,0500;0,07;9;2;1;2
1212;DEATH;Suicide;2;11;-292,25;0,0500;0,09;13;2;2;4
1213;DEATH;Suicide;2;5;-295,49;0,0500;0,00;11;1;1;2
1214;DEATH;Suicide;2;45;-377,04;0,0500;0,02;11;2;1;2
1215;DEATH;Suicide;2;6;-295,50;0,0500;0,00;11;1;1;2
1216;DEATH;Suicide;2;75;-346,84;0,0500;0,05;8;2;3;6
1217;DEATH;Suicide;2;23;-316,67;0,0500;0,00;10;1;1;2
1218;DEATH;Suicide;2;8;-290,82;0,0500;0,00;14;2;2;4
1219;DEATH;Suicide;2;15;-296,04;0,0500;0,00;11;1;2;2
1220;DEATH;Suicide;2;5;-302,44;0,0500;0,40;15;0;1;2
1221;DEATH;Suicide;2;5;-295,39;0,0500;0,00;11;1;1;2
1222;DEATH;Suicide;2;24;-312,08;0,0500;0,00;7;1;1;2
1223;DEATH;Suicide;2;7;-296,01;0,0500;0,00;12;1;1;2
1224;DEATH;Suicide;2;50;-360,64;0,0500;0,06;16;2;1;2
1225;DEATH;Suicide;2;46;-344,75;0,0500;0,07;14;3;3;6
1226;DEATH;Suicide;2;22;-306,41;0,0500;0,05;9;1;1;2
1227;DEATH;Suicide;2;7;-295,51;0,0500;0,29;14;1;1;2
1228;DEATH;Suicide;2;7;-295,51;0,0500;0,43;12;1;1;2
1229;DEATH;Suicide;2;87;-453,66;0,0500;0,05;12;2;3;6
1230;DEATH;Suicide;2;32;-331,36;0,0500;0,13;16;1;2;2
1231;DEATH;Suicide;2;14;-301,08;0,0500;0,00;8;1;2;2
1232;DEATH;Suicide;2;13;-293,57;0,0500;0,08;13;2;2;4
1233;DEATH;Suicide;2;15;-302,19;0,0500;0,07;9;1;1;2
1234;DEATH;Suicide;2;31;-304,50;0,0500;0,13;14;0;1;2
1235;DEATH;Suicide;2;160;-640,24;0,0500;0,05;7;2;2;4
1236;DEATH;Suicide;2;95;-354,29;0,0500;0,01;11;2;3;4
1237;DEATH;Suicide;2;14;-300,13;0,0500;0,07;8;1;1;2
1238;DEATH;Suicide;2;26;-299,70;0,0500;0,04;14;1;3;4
1239;DEATH;Suicide;2;5;-302,49;0,0500;0,00;11;0;1;2
1240;DEATH;Suicide;2;80;-383,34;0,0500;0,05;10;3;3;4
1241;DEATH;Suicide;2;17;-296,16;0,0500;0,00;12;1;1;2
1242;DEATH;Suicide;2;8;-297,82;0,0500;0,00;13;1;2;4
1243;DEATH;Suicide;2;4;-302,43;0,0500;0,25;10;0;1;2
1244;DEATH;Suicide;2;8;-297,77;0,0500;0,00;15;1;2;4
1245;DEATH;Suicide;2;8;-290,72;0,0500;0,00;11;2;3;4
