Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
976;WIN;None;2;166;"192,55";"0,192";"0,13";12;12;31;62
977;WIN;None;2;47;"254,38";"0,1914";"0,13";9;7;6;12
978;TIMEOUT;None;2;600;"-501,15";"0,1908";"0,11";11;4;111;220
979;WIN;None;2;62;"232,23";"0,1903";"0,1";8;7;13;24
980;TIMEOUT;None;2;600;"-443,45";"0,1897";"0,12";13;8;108;215
981;WIN;None;2;576;"-46,7";"0,1891";"0,11";13;10;93;184
982;WIN;None;2;432;"39,08";"0,1886";"0,14";15;15;62;122
983;WIN;None;2;72;"226,63";"0,188";"0,08";7;4;8;16
984;WIN;None;2;192;"202,93";"0,1874";"0,18";11;10;28;56
985;TIMEOUT;None;2;600;"-517,1";"0,1869";"0,11";12;6;119;238
986;WIN;None;2;542;"-200,27";"0,1863";"0,08";12;8;99;198
987;WIN;None;2;338;"-54,39";"0,1858";"0,08";8;4;66;132
988;TIMEOUT;None;2;600;"-445,4";"0,1852";"0,13";14;12;116;232
989;DEATH;Suicide;2;6;"-304,95";"0,1846";"0,33";14;0;1;2
990;WIN;None;2;167;"128,28";"0,1841";"0,11";7;4;28;56
991;WIN;None;2;26;"219,9";"0,1835";"0,12";10;4;4;8
992;WIN;None;2;162;"213,73";"0,183";"0,19";11;8;10;20
993;WIN;None;2;520;"-208,03";"0,1824";"0,12";8;3;90;178
994;TIMEOUT;None;2;600;"-444,9";"0,1819";"0,11";14;10;109;217
995;TIMEOUT;None;2;600;"-453,1";"0,1813";"0,14";14;8;104;207
996;WIN;None;2;145;"156,92";"0,1808";"0,1";12;8;31;60
997;TIMEOUT;None;2;600;"-459,7";"0,1803";"0,1";14;9;110;218
998;TIMEOUT;None;2;600;"-525,2";"0,1797";"0,09";12;4;117;234
999;TIMEOUT;None;2;600;"-621,8";"0,1792";"0,08";15;5;143;285
1000;WIN;None;2;97;"228,38";"0,1786";"0,15";14;11;18;36
1001;TIMEOUT;None;2;600;-602;"0,1781";"0,11";17;8;145;288
1002;TIMEOUT;None;2;600;"-567,7";"0,1776";"0,11";9;4;127;254
1003;TIMEOUT;None;2;600;"-545,5";"0,177";"0,09";13;6;127;253
1004;DEATH;Suicide;2;4;"-304,51";"0,1765";0;17;0;2;2
1005;WIN;None;2;75;"229,37";"0,176";"0,12";9;5;8;14
1006;WIN;None;2;83;"232,71";"0,1754";"0,17";11;7;10;20
1007;WIN;None;2;235;"119,12";"0,1749";"0,11";10;7;42;84
1008;TIMEOUT;None;2;600;"-586,4";"0,1744";"0,09";12;7;138;276
1009;WIN;None;2;179;"163,59";"0,1739";"0,15";13;11;35;70
1010;WIN;None;2;53;"224,01";"0,1733";"0,11";7;4;6;12
1011;TIMEOUT;None;2;600;"-601,25";"0,1728";"0,09";10;5;138;276
1012;TIMEOUT;None;2;600;"-658,3";"0,1723";"0,07";9;3;148;295
1013;WIN;None;2;70;"234,02";"0,1718";"0,2";10;6;10;20
1014;TIMEOUT;None;2;600;"-455,25";"0,1713";"0,11";13;7;100;199
1015;TIMEOUT;None;2;600;"-543,5";"0,1708";"0,1";10;4;119;236
1016;TIMEOUT;None;2;600;"-728,6";"0,1703";"0,08";14;5;170;340
1017;TIMEOUT;None;2;600;"-771,65";"0,1697";"0,07";15;5;181;362
1018;TIMEOUT;None;2;600;"-809,35";"0,1692";"0,06";9;2;184;368
1019;TIMEOUT;None;2;600;"-721,35";"0,1687";"0,06";13;9;176;351
1020;TIMEOUT;None;2;600;"-789,7";"0,1682";"0,06";14;2;178;356
1021;TIMEOUT;None;2;600;"-795,45";"0,1677";"0,06";11;3;183;366
1022;TIMEOUT;None;2;600;"-781,4";"0,1672";"0,07";10;4;182;363
1023;TIMEOUT;None;2;600;-688;"0,1667";"0,09";16;7;164;327
1024;TIMEOUT;None;2;600;"-503,85";"0,1662";"0,1";15;12;115;230
1025;TIMEOUT;None;2;600;"-644,55";"0,1657";"0,1";14;6;151;300
1026;TIMEOUT;None;2;600;"-422,15";"0,1652";"0,11";10;5;90;180
1027;WIN;None;2;507;"-41,12";"0,1647";"0,12";11;7;68;134
1028;TIMEOUT;None;2;600;"-418,25";"0,1642";"0,12";15;8;100;200
1029;TIMEOUT;None;2;600;"-199,5";"0,1637";"0,14";13;10;44;88
1030;TIMEOUT;None;2;600;"-346,9";"0,1632";"0,11";13;9;83;166
1031;WIN;None;2;139;"200,19";"0,1627";"0,16";13;9;19;36
1032;WIN;None;2;468;"-88,09";"0,1623";"0,13";11;5;74;148
1033;WIN;None;2;71;"205,35";"0,1618";"0,14";9;4;9;18
1034;TIMEOUT;None;2;600;"-459,8";"0,1613";"0,11";13;7;106;212
1035;WIN;None;2;189;"149,89";"0,1608";"0,12";11;5;19;38
1036;TIMEOUT;None;2;600;"-515,2";"0,1603";"0,1";15;8;99;198
1037;WIN;None;2;545;"-140,13";"0,1598";"0,1";10;6;95;188
1038;WIN;None;2;41;"233,4";"0,1594";"0,12";10;4;6;12
1039;WIN;None;2;200;"222,77";"0,1589";"0,09";11;10;20;40
1040;WIN;None;2;70;"217,67";"0,1584";"0,07";12;7;15;30
1041;WIN;None;2;159;"180,74";"0,1579";"0,14";15;10;24;48
1042;WIN;None;2;418;"-56,24";"0,1575";"0,11";13;10;77;152
1043;WIN;None;2;81;"158,6";"0,157";"0,1";8;3;8;16
1044;WIN;None;2;90;"249,82";"0,1565";"0,13";11;9;13;26
1045;WIN;None;2;196;107;"0,156";"0,12";10;4;27;54
1046;WIN;None;2;459;"79,34";"0,1556";"0,11";15;14;63;126
1047;TIMEOUT;None;2;600;"-380,6";"0,1551";"0,1";14;11;94;188
1048;WIN;None;2;175;"143,97";"0,1546";"0,17";9;6;24;48
1049;TIMEOUT;None;2;600;-456;"0,1542";"0,08";12;5;109;216
1050;WIN;None;2;263;"202,76";"0,1537";"0,14";15;14;38;76
1051;WIN;None;2;50;"227,32";"0,1533";"0,16";10;4;7;14
1052;TIMEOUT;None;2;600;"-470,4";"0,1528";"0,11";13;4;102;202
1053;WIN;None;2;138;"239,16";"0,1523";"0,11";9;7;13;26
1054;WIN;None;2;251;"62,25";"0,1519";"0,08";11;7;46;92
1055;WIN;None;2;261;"186,3";"0,1514";"0,18";9;9;26;50
1056;WIN;None;2;163;"126,86";"0,151";"0,12";10;5;28;56
1057;WIN;None;2;85;"214,87";"0,1505";"0,11";14;8;8;16
1058;WIN;None;2;583;"-123,24";"0,1501";"0,12";13;11;100;198
1059;WIN;None;2;358;"139,56";"0,1496";"0,13";9;9;39;78
1060;WIN;None;2;555;"-87,88";"0,1492";"0,1";14;14;83;166
1061;WIN;None;2;48;"217,51";"0,1487";"0,17";10;5;7;14
1062;WIN;None;2;92;"233,18";"0,1483";"0,13";13;10;12;24
1063;WIN;None;2;104;"283,94";"0,1478";"0,13";10;7;18;34
1064;WIN;None;2;34;"214,54";"0,1474";"0,12";11;4;6;12
1065;WIN;None;2;127;"210,43";"0,1469";"0,13";15;10;20;38
1066;WIN;None;2;71;"234,5";"0,1465";"0,11";11;7;12;24
1067;WIN;None;2;147;"219,98";"0,1461";"0,12";11;9;12;24
1068;WIN;None;2;75;"275,82";"0,1456";"0,05";9;8;10;20
1069;WIN;None;2;36;"231,8";"0,1452";"0,06";9;3;6;10
1070;WIN;None;2;29;"219,24";"0,1448";"0,14";7;4;4;8
1071;WIN;None;2;47;"260,58";"0,1443";0;11;8;8;16
1072;WIN;None;2;128;"260,36";"0,1439";"0,13";12;12;17;34
1073;WIN;None;2;52;"210,33";"0,1435";"0,15";9;3;6;10
1074;WIN;None;2;47;"254,48";"0,143";"0,11";12;8;8;16
1075;WIN;None;2;115;"219,87";"0,1426";"0,12";10;7;17;34
1076;WIN;None;2;160;"204,17";"0,1422";"0,11";11;11;16;32
1077;WIN;None;2;147;"249,58";"0,1417";"0,12";13;12;17;34
1078;WIN;None;2;86;"244,7";"0,1413";"0,09";10;8;12;24
1079;WIN;None;2;165;"326,42";"0,1409";"0,14";9;9;15;30
1080;WIN;None;2;111;"175,25";"0,1405";"0,12";8;7;18;36
1081;WIN;None;2;113;"223,76";"0,14";"0,06";14;12;21;42
1082;WIN;None;2;115;"271,22";"0,1396";"0,06";12;11;17;32
1083;WIN;None;2;127;"227,18";"0,1392";"0,06";11;11;18;36
1084;WIN;None;2;33;"234,76";"0,1388";"0,09";11;4;6;12
1085;WIN;None;2;72;"247,23";"0,1384";"0,14";14;10;11;20
1086;WIN;None;2;95;"202,17";"0,138";"0,11";9;7;18;34
1087;WIN;None;2;90;"258,22";"0,1375";"0,07";13;12;15;28
1088;WIN;None;2;84;"255,34";"0,1371";"0,1";7;6;12;24
1089;WIN;None;2;31;"222,45";"0,1367";"0,19";9;2;5;10
1090;WIN;None;2;50;"233,97";"0,1363";"0,04";11;7;7;14
1091;WIN;None;2;110;"260,22";"0,1359";"0,11";14;8;15;30
1092;WIN;None;2;38;"209,41";"0,1355";"0,13";9;4;7;14
1093;WIN;None;2;120;"256,02";"0,1351";"0,08";15;12;19;36
1094;WIN;None;2;71;"239,15";"0,1347";"0,1";7;6;8;16
1095;WIN;None;2;371;"20,35";"0,1343";"0,11";12;9;54;108
1096;WIN;None;2;89;"249,04";"0,1339";"0,07";13;10;14;28
1097;WIN;None;2;121;"219,55";"0,1335";"0,11";17;11;20;40
1098;WIN;None;2;45;"206,07";"0,1331";"0,11";9;3;6;12
1099;WIN;None;2;157;"216,83";"0,1327";"0,12";11;8;17;32
1100;WIN;None;2;63;"251,76";"0,1323";"0,11";13;9;11;22
1101;WIN;None;2;48;"203,41";"0,1319";"0,02";9;4;9;18
1102;WIN;None;2;111;"175,8";"0,1315";"0,08";10;7;20;40
1103;WIN;None;2;93;"195,61";"0,1311";"0,11";9;6;12;22
1104;WIN;None;2;186;"161,9";"0,1307";"0,08";12;9;34;66
1105;WIN;None;2;54;"253,24";"0,1303";"0,07";9;7;6;12
1106;WIN;None;2;73;"225,41";"0,1299";"0,1";14;7;9;18
1107;WIN;None;2;147;"167,63";"0,1295";"0,1";9;6;22;44
1108;WIN;None;2;164;"147,69";"0,1291";"0,05";11;7;30;58
1109;WIN;None;2;251;"126,2";"0,1287";"0,09";13;10;40;80
1110;WIN;None;2;135;"281,82";"0,1284";"0,11";11;9;16;32
1111;WIN;None;2;410;"93,52";"0,128";"0,1";11;11;65;130
1112;WIN;None;2;269;"159,54";"0,1276";"0,1";13;13;40;80
1113;WIN;None;2;102;"254,63";"0,1272";"0,09";6;6;12;22
1114;WIN;None;2;196;"142,35";"0,1268";"0,04";11;9;36;72
1115;WIN;None;2;548;"-147,84";"0,1264";"0,09";12;12;99;198
1116;WIN;None;2;53;"252,46";"0,1261";"0,08";11;7;10;18
1117;WIN;None;2;177;"241,48";"0,1257";"0,06";14;13;32;64
1118;WIN;None;2;177;"141,73";"0,1253";"0,1";10;6;32;62
1119;WIN;None;2;127;"232,53";"0,1249";"0,09";11;10;21;42
1120;WIN;None;2;69;"275,94";"0,1246";"0,03";9;8;12;24
1121;WIN;None;2;246;"229,8";"0,1242";"0,08";13;13;43;86
1122;WIN;None;2;259;"154,04";"0,1238";"0,09";15;15;47;94
1123;WIN;None;2;189;"181,79";"0,1234";"0,06";11;9;35;70
1124;WIN;None;2;128;"211,36";"0,1231";"0,1";12;12;23;44
1125;WIN;None;2;147;"163,58";"0,1227";"0,1";14;10;17;34
1126;WIN;None;2;71;"299,55";"0,1223";"0,06";8;6;11;22
1127;WIN;None;2;36;"209,45";"0,122";"0,14";7;1;2;4
1128;WIN;None;2;37;"236,08";"0,1216";"0,11";11;7;6;12
1129;WIN;None;2;74;"230,14";"0,1212";"0,08";10;6;14;26
1130;WIN;None;2;94;"173,89";"0,1209";"0,05";10;5;16;32
1131;WIN;None;2;111;"259,45";"0,1205";"0,12";9;9;15;30
1132;WIN;None;2;149;"185,59";"0,1202";"0,07";12;9;27;52
1133;WIN;None;2;45;"238,72";"0,1198";"0,09";9;5;6;12
1134;WIN;None;2;102;"247,53";"0,1194";"0,07";14;12;20;40
1135;WIN;None;2;82;"300,08";"0,1191";"0,1";13;9;12;22
1136;WIN;None;2;45;"248,77";"0,1187";"0,02";10;4;9;16
1137;WIN;None;2;38;"245,91";"0,1184";"0,03";11;6;7;14
1138;WIN;None;2;328;"61,41";"0,118";"0,06";14;12;60;118
1139;TIMEOUT;None;2;600;"-378,35";"0,1177";"0,08";14;14;114;228
1140;WIN;None;2;226;"155,15";"0,1173";"0,08";16;14;43;86
1141;WIN;None;2;53;"269,46";"0,1169";"0,09";8;7;9;18
1142;WIN;None;2;85;"222,27";"0,1166";"0,07";11;8;15;30
1143;WIN;None;2;73;"261,56";"0,1162";"0,04";11;9;12;24
1144;WIN;None;2;56;225;"0,1159";"0,11";10;7;11;20
1145;WIN;None;2;110;"232,07";"0,1155";"0,07";12;10;14;28
1146;WIN;None;2;108;"318,11";"0,1152";"0,12";11;10;14;28
1147;WIN;None;2;44;"266,99";"0,1149";"0,09";13;7;8;16
1148;WIN;None;2;90;"203,72";"0,1145";"0,03";9;7;18;34
1149;WIN;None;2;74;"225,69";"0,1142";"0,11";10;8;12;24
1150;WIN;None;2;170;"172,32";"0,1138";"0,04";10;8;33;66
1151;WIN;None;2;40;"257,57";"0,1135";"0,08";14;8;7;14
1152;WIN;None;2;177;"303,63";"0,1131";"0,12";12;11;27;54
1153;WIN;None;2;262;"134,08";"0,1128";"0,06";16;14;52;102
1154;WIN;None;2;39;"221,84";"0,1125";"0,15";8;6;8;14
1155;WIN;None;2;115;"193,72";"0,1121";"0,05";9;8;22;44
1156;DEATH;Suicide;2;4;"-304,51";"0,1118";"0,25";14;0;1;2
1157;WIN;None;2;140;"221,27";"0,1115";"0,07";12;11;22;42
1158;WIN;None;2;140;"225,37";"0,1111";"0,06";12;9;25;50
1159;WIN;None;2;46;"236,85";"0,1108";"0,02";10;6;10;20
1160;WIN;None;2;72;"216,63";"0,1105";"0,03";12;7;14;28
1161;WIN;None;2;200;"173,22";"0,1101";"0,09";15;13;35;70
1162;WIN;None;2;146;"248,9";"0,1098";"0,06";11;10;20;38
1163;WIN;None;2;139;"224,34";"0,1095";"0,07";14;10;20;40
1164;WIN;None;2;126;"307,85";"0,1091";"0,1";8;7;17;34
1165;WIN;None;2;148;"254,01";"0,1088";"0,04";15;14;24;48
1166;TIMEOUT;None;2;600;"-498,9";"0,1085";"0,06";11;5;116;232
1167;WIN;None;2;105;"178,92";"0,1082";"0,1";9;4;18;34
1168;WIN;None;2;274;"64,29";"0,1078";"0,05";13;13;56;110
1169;WIN;None;2;98;"225,36";"0,1075";"0,04";11;10;18;36
1170;WIN;None;2;68;"254,61";"0,1072";"0,09";13;9;12;24
1171;WIN;None;2;67;"273,13";"0,1069";"0,12";10;8;10;20
1172;WIN;None;2;97;"217,48";"0,1065";"0,09";13;8;11;22
1173;WIN;None;2;72;"284,28";"0,1062";"0,13";14;10;12;22
1174;WIN;None;2;60;"210,82";"0,1059";"0,13";10;3;5;10
1175;DEATH;Suicide;2;4;"-304,51";"0,1056";"0,5";9;0;1;2
1176;WIN;None;2;62;"239,83";"0,1053";"0,06";11;9;9;18
1177;WIN;None;2;107;"258,68";"0,105";"0,09";14;9;15;30
1178;WIN;None;2;105;"276,62";"0,1046";"0,08";18;13;19;38
1179;WIN;None;2;51;"219,7";"0,1043";"0,14";12;5;9;16
1180;WIN;None;2;110;"247,82";"0,104";"0,11";11;7;12;24
1181;WIN;None;2;101;"228,25";"0,1037";"0,07";10;8;16;32
1182;WIN;None;2;132;"266,08";"0,1034";"0,1";12;11;21;42
1183;WIN;None;2;47;"248,43";"0,1031";"0,15";11;6;7;14
1184;WIN;None;2;88;"211,91";"0,1028";"0,07";13;7;17;34
1185;WIN;None;2;67;"254,58";"0,1025";"0,06";15;10;13;26
1186;WIN;None;2;227;"196,03";"0,1022";"0,07";14;12;31;62
1187;WIN;None;2;50;"207,97";"0,1019";"0,12";11;2;7;14
1188;WIN;None;2;84;"262,44";"0,1015";"0,02";15;9;12;22
1189;WIN;None;2;138;"242,81";"0,1012";"0,06";9;7;19;38
1190;WIN;None;2;163;"183,21";"0,1009";"0,09";12;9;18;36
1191;WIN;None;2;282;"174,18";"0,1006";"0,07";12;12;39;78
1192;WIN;None;2;314;"32,64";"0,1003";"0,06";15;11;55;110
1193;WIN;None;2;152;"217,73";"0,1";"0,05";16;11;21;40
1194;WIN;None;2;116;"214,05";"0,0997";"0,09";12;7;18;36
1195;WIN;None;2;116;"202,1";"0,0994";"0,04";9;5;15;30
1196;WIN;None;2;64;"247,64";"0,0991";"0,09";10;7;10;18
1197;WIN;None;2;83;"306,06";"0,0988";"0,05";11;8;15;30
1198;WIN;None;2;134;"217,59";"0,0985";"0,07";14;12;25;50
1199;WIN;None;2;128;"260,81";"0,0982";"0,09";10;10;16;32
1200;WIN;None;2;94;"216,49";"0,0979";"0,06";11;10;18;36
1201;WIN;None;2;87;"235,23";"0,0977";"0,07";12;7;14;28
1202;WIN;None;2;91;"262,5";"0,0974";"0,03";11;11;13;26
1203;WIN;None;2;100;"209,67";"0,0971";"0,08";14;8;13;24
1204;WIN;None;2;100;"209,17";"0,0968";"0,06";11;8;15;28
1205;WIN;None;2;186;"203,05";"0,0965";"0,08";16;15;35;68
1206;WIN;None;2;102;"230,98";"0,0962";"0,09";16;9;13;24
1207;WIN;None;2;108;"224,61";"0,0959";"0,08";9;6;16;30
1208;WIN;None;2;49;"193,99";"0,0956";"0,06";5;3;4;6
1209;WIN;None;2;183;"155,46";"0,0953";"0,09";14;10;30;58
1210;WIN;None;2;42;"222,83";"0,095";"0,17";11;3;7;14
1211;WIN;None;2;63;"273,46";"0,0948";"0,03";12;6;12;22
1212;WIN;None;2;234;"130,09";"0,0945";"0,07";14;12;42;84
1213;WIN;None;2;192;"147,03";"0,0942";"0,06";14;8;30;60
1214;WIN;None;2;60;"229,77";"0,0939";"0,03";13;6;10;20
1215;WIN;None;2;106;212;"0,0936";"0,07";8;7;17;34
1216;WIN;None;2;207;"88,98";"0,0934";"0,05";12;8;40;80
1217;WIN;None;2;188;"125,21";"0,0931";"0,08";8;6;22;44
1218;WIN;None;2;77;"251,63";"0,0928";"0,03";10;9;12;24
1219;WIN;None;2;146;"223,35";"0,0925";"0,04";10;8;12;24
1220;WIN;None;2;85;"229,52";"0,0922";"0,05";8;6;11;22
1221;WIN;None;2;154;"232,79";"0,092";"0,07";11;11;13;26
1222;WIN;None;2;84;"202,44";"0,0917";0;14;8;17;32
1223;WIN;None;2;20;"234,52";"0,0914";"0,1";7;3;3;6
1224;WIN;None;2;165;"161,62";"0,0911";"0,06";13;7;26;52
1225;WIN;None;2;83;"225,81";"0,0909";"0,08";8;8;12;24
1226;WIN;None;2;64;"241,69";"0,0906";"0,09";11;8;12;24
1227;WIN;None;2;193;"158,81";"0,0903";"0,05";11;10;31;62
1228;WIN;None;2;135;"273,72";"0,09";"0,13";11;11;19;38
1229;WIN;None;2;97;"287,53";"0,0898";"0,07";13;12;13;26
1230;WIN;None;2;31;"229,1";"0,0895";"0,03";10;3;4;8
1231;WIN;None;2;24;"234,19";"0,0892";0;5;3;4;8
1232;WIN;None;2;162;"216,48";"0,089";"0,08";11;10;14;26
1233;WIN;None;2;443;"-38,89";"0,0887";"0,05";14;13;77;154
1234;WIN;None;2;74;"274,79";"0,0884";"0,04";10;8;8;16
1235;WIN;None;2;76;"232,8";"0,0882";"0,05";9;6;9;18
1236;WIN;None;2;173;"169,51";"0,0879";"0,04";9;8;32;64
1237;WIN;None;2;34;"240,94";"0,0876";"0,03";14;5;5;10
1238;WIN;None;2;75;"285,82";"0,0874";"0,07";12;11;13;26
1239;WIN;None;2;60;"244,27";"0,0871";"0,05";11;7;9;18
1240;WIN;None;2;76;"231,9";"0,0869";"0,05";11;8;15;28
1241;WIN;None;2;188;"156,06";"0,0866";"0,07";11;10;29;58
1242;WIN;None;2;47;"239,18";"0,0863";"0,09";10;7;6;12
1243;WIN;None;2;215;"105,22";"0,0861";"0,04";13;8;41;82
1244;WIN;None;2;96;"214,5";"0,0858";"0,05";16;8;11;22
1245;WIN;None;2;110;"169,42";"0,0856";"0,08";11;4;5;10
1246;TIMEOUT;None;2;600;"-179,45";"0,0853";"0,07";11;6;27;54
1247;WIN;None;2;113;"233,41";"0,085";"0,07";8;8;10;20
1248;WIN;None;2;76;"239,8";"0,0848";"0,07";9;8;9;16
1249;WIN;None;2;260;"176,52";"0,0845";"0,07";12;10;25;50
1250;WIN;None;2;180;"99,87";"0,0843";"0,07";12;9;13;26
1251;WIN;None;2;98;"259,01";"0,084";"0,05";10;10;11;22
1252;WIN;None;2;177;"214,33";"0,0838";"0,1";11;8;10;20
1253;WIN;None;2;144;"211,69";"0,0835";"0,03";12;10;16;32
1254;WIN;None;2;84;"280,39";"0,0833";"0,04";10;10;10;20
1255;WIN;None;2;48;"246,36";"0,083";"0,1";13;7;9;18
1256;WIN;None;2;81;"246,75";"0,0828";"0,06";12;8;12;22
1257;WIN;None;2;97;"238,73";"0,0825";"0,04";8;6;7;14
1258;WIN;None;2;179;"209,44";"0,0823";"0,07";13;11;20;40
1259;WIN;None;2;103;"230,16";"0,082";"0,11";11;8;10;20
1260;WIN;None;2;130;"184,37";"0,0818";"0,06";11;8;15;28
1261;WIN;None;2;123;"228,31";"0,0815";"0,07";9;8;11;22
1262;WIN;None;2;199;"119,89";"0,0813";"0,04";14;10;33;66
1263;WIN;None;2;48;"206,56";"0,0811";"0,04";6;4;5;10
1264;WIN;None;2;71;"211,5";"0,0808";"0,1";10;6;11;22
1265;WIN;None;2;106;"218,1";"0,0806";"0,05";9;7;8;16
1266;WIN;None;2;69;"258,94";"0,0803";"0,03";12;9;11;22
1267;WIN;None;2;106;"232,55";"0,0801";"0,08";12;9;16;30
1268;WIN;None;2;123;"287,46";"0,0798";"0,07";15;12;14;28
1269;WIN;None;2;443;"-77,74";"0,0796";"0,05";16;11;83;166
1270;WIN;None;2;103;"254,41";"0,0794";"0,04";11;10;13;24
1271;WIN;None;2;146;"197,45";"0,0791";"0,06";8;7;11;22
1272;WIN;None;2;101;"262,3";"0,0789";"0,06";12;9;12;24
1273;WIN;None;2;138;"209,71";"0,0787";"0,06";14;12;26;52
1274;WIN;None;2;128;"276,11";"0,0784";"0,07";11;11;16;32
1275;WIN;None;2;115;"272,42";"0,0782";"0,07";18;15;15;30
1276;WIN;None;2;80;"209,17";"0,078";"0,04";11;5;13;24
1277;WIN;None;2;117;"218,53";"0,0777";"0,04";11;9;14;28
1278;WIN;None;2;188;"225,06";"0,0775";"0,04";13;11;22;44
1279;WIN;None;2;61;"241,6";"0,0773";"0,11";9;7;10;18
1280;WIN;None;2;58;"258,61";"0,077";"0,09";11;8;9;18
1281;WIN;None;2;126;"276,85";"0,0768";"0,08";9;8;18;34
1282;WIN;None;2;118;"268,61";"0,0766";"0,04";13;11;18;36
1283;WIN;None;2;86;"253,85";"0,0763";"0,06";13;10;12;24
1284;WIN;None;2;102;"249,38";"0,0761";"0,05";11;9;12;24
1285;WIN;None;2;72;"267,18";"0,0759";"0,01";13;10;12;22
1286;WIN;None;2;69;"234,44";"0,0756";"0,04";12;9;11;20
1287;WIN;None;2;46;"215,45";"0,0754";"0,04";5;4;6;12
1288;WIN;None;2;51;"191,5";"0,0752";"0,04";11;4;10;20
1289;WIN;None;2;190;"130,72";"0,075";"0,06";10;7;9;18
1290;WIN;None;2;212;"229,78";"0,0747";"0,05";14;13;16;30
1291;WIN;None;2;568;"4,06";"0,0745";"0,08";9;7;23;46
1292;WIN;None;2;66;"236,9";"0,0743";"0,05";10;5;7;14
1293;WIN;None;2;126;"284,8";"0,0741";"0,06";15;12;16;30
1294;WIN;None;2;101;213;"0,0738";"0,04";13;8;16;32
1295;WIN;None;2;415;"141,37";"0,0736";"0,06";12;11;26;52
1296;WIN;None;2;61;"247,75";"0,0734";0;12;7;8;16
1297;WIN;None;2;107;"184,68";"0,0732";"0,04";11;6;18;36
1298;WIN;None;2;136;"277,45";"0,073";"0,04";12;9;15;30
1299;WIN;None;2;151;"29,9";"0,0727";"0,05";12;9;14;28
1300;WIN;None;2;172;"265,53";"0,0725";"0,06";10;8;24;48
1301;WIN;None;2;177;"178,03";"0,0723";"0,06";10;8;24;48
1302;WIN;None;2;62;"245,23";"0,0721";"0,05";7;6;9;16
1303;WIN;None;2;212;"151,48";"0,0719";"0,06";14;10;33;66
1304;WIN;None;2;21;"220,3";"0,0717";"0,1";10;4;4;8
1305;WIN;None;2;88;"273,21";"0,0714";"0,05";14;12;13;26
1306;WIN;None;2;191;"271,8";"0,0712";"0,06";11;6;18;36
1307;WIN;None;2;146;"287,5";"0,071";"0,1";10;7;16;32
1308;WIN;None;2;46;"256,7";"0,0708";"0,02";12;8;8;16
1309;WIN;None;2;88;"206,91";"0,0706";"0,07";9;5;14;28
1310;WIN;None;2;93;"225,71";"0,0704";"0,06";9;8;9;18
1311;WIN;None;2;82;"285,28";"0,0702";"0,04";11;10;13;26
1312;WIN;None;2;82;"267,28";"0,07";"0,06";11;5;11;22
1313;WIN;None;2;102;"211,43";"0,0698";"0,06";13;8;11;22
1314;WIN;None;2;66;"245,45";"0,0695";"0,11";12;8;12;24
1315;WIN;None;2;133;"254,71";"0,0693";"0,05";12;9;19;38
1316;WIN;None;2;110;"149,32";"0,0691";"0,05";13;6;6;12
1317;WIN;None;2;124;"243,64";"0,0689";"0,11";13;11;12;24
1318;WIN;None;2;44;"246,94";"0,0687";"0,02";11;9;9;16
1319;WIN;None;2;192;"197,33";"0,0685";"0,06";12;7;19;38
1320;WIN;None;2;29;"211,49";"0,0683";"0,14";11;4;7;14
1321;WIN;None;2;118;"242,91";"0,0681";"0,06";14;9;11;22
1322;WIN;None;2;65;"201,87";"0,0679";"0,06";9;4;7;14
1323;WIN;None;2;274;"59,79";"0,0677";"0,04";12;8;32;64
1324;WIN;None;2;157;"258,33";"0,0675";"0,02";15;11;14;28
1325;WIN;None;2;52;"253,93";"0,0673";"0,06";9;4;7;14
1326;WIN;None;2;56;"252,8";"0,0671";"0,05";12;7;9;18
1327;WIN;None;2;166;"224,9";"0,0669";"0,05";12;9;12;24
1328;WIN;None;2;399;"-29,41";"0,0667";"0,04";11;8;73;146
1329;WIN;None;2;132;"231,93";"0,0665";"0,02";15;10;14;28
1330;WIN;None;2;85;"259,27";"0,0663";"0,06";14;11;15;30
1331;WIN;None;2;66;"216,75";"0,0661";"0,05";8;6;7;14
1332;WIN;None;2;116;"195,95";"0,0659";"0,04";10;7;9;18
1333;WIN;None;2;106;"228,9";"0,0657";"0,06";8;7;11;22
1334;WIN;None;2;99;"271,14";"0,0655";"0,08";11;10;15;30
1335;WIN;None;2;81;"268,2";"0,0653";"0,05";12;8;12;24
1336;WIN;None;2;71;242;"0,0651";"0,03";16;10;9;18
1337;WIN;None;2;54;"236,49";"0,0649";"0,04";8;5;7;14
1338;WIN;None;2;158;"231,86";"0,0647";"0,07";12;9;13;26
1339;WIN;None;2;88;"225,31";"0,0645";"0,03";11;8;11;22
1340;WIN;None;2;119;"211,64";"0,0643";"0,06";13;7;11;22
1341;WIN;None;2;98;"208,91";"0,0641";"0,05";12;6;14;28
1342;WIN;None;2;280;"120,97";"0,0639";"0,06";15;9;28;56
1343;WIN;None;2;72;"262,18";"0,0637";"0,04";12;9;9;18
1344;WIN;None;2;60;"217,87";"0,0635";"0,1";11;5;6;12
1345;WIN;None;2;68;"264,51";"0,0634";"0,09";13;10;11;22
1346;WIN;None;2;35;"197,22";"0,0632";0;8;2;3;6
1347;WIN;None;2;62;"213,53";"0,063";"0,05";11;6;10;20
